中文,英语,印尼语,西班牙语,阿语,,,,
用户协议,User Agreement,Perjanjian pengguna,Acuerdo de usuario,اتفاقية المستخدم,,,,
隐私政策,Privacy Policy,Kebajikan pribadi,Política de privacidad,سياسة الخصوصية,,,,
等级,Level,Tingkatan ,Nivel,مستوى,,,,
返回,Return,Kembalik ,Volver,رجوع,,,,
消息,Message,Pesan,Noticias,رسالة,,,,
暂时没有好友呀～～,No friends yet~~,Belum ada teman,No hay amigos por el momento~~,لا يوجد أصدقاء بعد ~~,,,,
钻石可用于兑换金币,Diamonds can be exchanged for gold coins,Berlian bisa ditukar dengan koin,Los diamantes pueden cambiarse por monedas de oro, الماس يمكن تبادل  بعملات ذهبية,,,,
兑换金币,Exchange gold coins,Tukar koin,Canje de monedas de oro,تبادل العملات الذهبية,,,,
请输入兑换数量,Please enter the exchange amount,Silahkan masukkan jumlah yang ditukar,Introduzca la cantidad a canjear,الرجاء إدخال مبلغ التبادل,,,,
余额,Balance,Saldo,Balance,رصيد,,,,
确认兑换,Confirm exchange,komfirmasi tukar,Confirmación del reembolso,تأكيد التبادل,,,,
钻石可兑换金币，总换比例：10钻石=10金币，钻石 数量必须为10的整数倍,"Diamonds can be exchanged for gold coins, the total exchange ratio: 10 diamonds = 10 gold coins, the number of diamonds must be an integral multiple of 10.","Berlian bisa tukar koin, 10 berlian=10 koin, jumlah berlian harus merupakan kelipatan integral 10.","Los diamantes pueden cambiarse por monedas de oro, relación de cambio total: 10 diamantes = 10 monedas, el número de diamantes debe ser un múltiplo entero de 10",يمكن تبادل الماس بعملات ذهبية ، معدل التبادل الإجمالي: 10 ماسات = 10 عملات ذهبية ، يجب أن يكون عدد الماس مضاعفًا متكاملًا لـ 10.,,,,
请输入要兑换的钻石数量,Please enter the number of diamonds you want to exchange,Silahkan masukkan jumlah berlian yang ditukar,"Por favor, introduzca el número de diamantes a canjear",الرجاء إدخال عدد الماسات التي تريد تبادلها,,,,
兑换的钻石必须为10的整数倍,The diamond to be exchanged must be an integral multiple of 10,Berlian yang ditukar itu harus kelipatan integral 10,Los diamantes deben canjearse en múltiplos enteros de 10,يجب أن يكون الألماس المراد تبادله من مضاعفات العدد 10,,,,
钻石数量少于兑换数量,The number of diamonds is less than the number of exchanges,Jumlah berlian kurang dari jumlah yang ditukar,Menos diamantes que los canjeados,عدد الماس أقل من عدد التبادل,,,,
兑换成功,Exchanged successful,Tukar berhasil,Redención exitosa,تم تبادل بنجاح,,,,
请稍后…,Please wait…,Tunggu sebentar,"Por favor, espere...",يرجى الانتظار…,,,,
充值,Recharge,Top up,Recarga,إعادة الشحن,,,,
充值,Recharge,Top up ,Recarga,إعادة الشحن,,,,
%元,%$,%$,%$,%$,,,,
先选金额再充值,Select the amount first and then recharge,Pilih jumlah untuk top up,Elija primero la cantidad antes de recargar,اختر المبلغ أولا ثم أعد الشحن,,,,
提现,Withdraw,Penarikan,Retirada de fondos,سحب النقود,,,,
您将要提现%元,You will withdraw %$,Anda akan menarik%$,Estás a punto de retirar %$,سوف تسحب٪$,,,,
提现,Withdraw,Penarikan,Retirada de fondos,سحب النقود,,,,
收益,Income,Penghasilan,Ingresos,دخل,,,,
暂无搜索结果,No search results,Tidak ada data ,Todavía no hay resultados de búsqueda,لا توجد نتائج بحث,,,,
房间设置,Room settings,Pengaturan ruangan,Configuración de la sala,إعدادات الغرفة,,,,
输入密码,Enter password,Masukkan kata sandi,Introduzca su contraseña,أدخل كلمة المرور,,,,
请稍后…,Please wait…,Tunggu sebentar,"Por favor, espere...",يرجى الانتظار…,,,,
在线用户,Online user,Pengguna online,Usuarios en línea,مستخدم علي الانترنت,,,,
礼物记录,Gift record,Catatan hadiah,Registro de regalos,سجل الهدية,,,,
提示,Remind,Petunjuk,Consejos,ملاحظة,,,,
您已被房主设置为管理员,You have been set up as admin by the room owner,Anda telan ditetapkan administrator oleh pemilik ruangan,El propietario le ha establecido como administrador,صاحب الغرفة تم يعطي لك ادمن الغرفة ,,,,
您已被房主移除管理员,You have been removed as admin by the room owner,Anda telah dikeluar oleh pemilik ruangan sebagai administrator,Has sido eliminado como administrador por el propietario, صاحب الغرفة تمت إزالتك كادمن الغرفة,,,,
您已被房主或管理员抱下麦,You have been romoved from mic by room owner/admin,Anda telah diturun dari kursi oleh pemilik ruangan,El propietario o el administrador te han apartado del micrófono,صاحب/ادمن الغرفة تمت إزالتك من المايك,,,,
您已被房主或管理员抱上麦，但并未开启麦克风，需要说话请打开麦克风,"You have been invited take mic by room owner/admin, but the mic is not turned on. If you need to speak, please turn on the mic","Anda telah dinaik kursi oleh administrator atau pemilik ruangan, tapi belum buka mic, silahkan buka mic dulu jika mau bicara","El propietario o el administrador le han puesto el micrófono, pero éste no está encendido, por favor, enciéndalo si necesita hablar",صاحب/ادمن الغرفة دعوتك لأخذ المايك ، لكن المايك لم يتم تشغيله. إذا تريد ان تتكلم، يرجى تفتح المايك,,,,
在线听众,online user,Pengguna online,Audiencia en línea,مستخدم علي الانترنت,,,,
禁麦此座位,Mute mic,Kunci mic kursi ini ,Prohibir este asiento,كتم صوت المايك,,,,
解禁此座位,Unmute mic,Buka mic kursi ini,Desbloquear este asiento,فتح صوت المايك,,,,
抱上麦,Take mic,Naik kursi,Agarra el micrófono,اخذ المايك,,,,
抱下麦,Romove from mic,Turun kursi,Mantén el micrófono,إزالة من المايك,,,,
解封此座位,Block seat,Kunci kursi ini ,Desbloquear este asiento,قفل المقعد,,,,
封锁此座位,Unblock seat,Buka kursi ini ,Bloquear este asiento,فتح المقعد,,,,
底部有新消息,New message at the bottom,Ada pesan di bawah ,Hay nuevas noticias en la parte inferior,رسالة جديدة في الأسفل,,,,
没有空余坑位,No have empty mic,Tidak ada kursi kosong ,No hay espacio en el foso,لا يوجد المايك الفارغ,,,,
下麦旁听,,,Bajo el micrófono para escuchar,,,,,
设置管理员,Setting admin,Pengaturan administrator,Configurar el administrador,تعيين ادمن,,,,
移除管理员,Remove admin,Hapus administrator ,Eliminar el administrador,إزالة ادمن,,,,
资料,Data,Data,Información,البيانات,,,,
赠送,Send,Kirim ,Presentando,أرسل,,,,
1一心一意,1,1 sepenuh hati,1 Mentalidad única,1,,,,
10十全十美,10,10 Sempurna,10 Todos perfecciones,10,,,,
66一切顺利,66,66 Semuanya berjalan dengan baik,66 Todo está bien,66,,,,
99长长久久,99,99Selama-lamanya,99 Largo y Largo,99,,,,
188要抱抱,188,188 ingin peluk,188 Quiero un abrazo,188,,,,
520我爱你,520,520 saya mencintai mu,520 Te quiero ,520,,,,
1314一生一世,1314,1314Cinta abadi,1314  por vida,1314,,,,
关于Lami Live,About Lami Live,Tentang Lami Live,Acerca de Fun Edge,حول لامي لايف,,,,
版本号：,Version number:,Nomor versi,Número de versión.,رقم الإصدار:,,,,
在这里 遇见趣缘,,,Aquí: Conoce a Lami,,,,,
手机绑定,Phone binding,Pengikatan ponsel,Paquete de teléfonos móviles,ربط الهاتف,,,,
问题反馈,Feedback,Umpan balik,Preguntas y respuestas,تعليقات,,,,
常见问题解答,FAQ,FAQ,FAQ,FAQ,,,,
免打扰设置,Do not disturb settings,Pengaturan tidak ganggu ,Configuración de no molestar,إعدادات عدم الإزعاج,,,,
关于我们,About us,Tentang kami,Sobre nosotros,عنا,,,,
更新检测,Update APP,Perbarui deteksi,Detección de la actualización,تحديث البرنامج,,,,
实验室,Laboratory,Laboratorium,Laboratorio,مختبر,,,,
退出登录,Log out,Keluar,Cerrar la sesión,تسجيل الخروج,,,,
暂时还没有礼物哟,No have gift yet,Belum ada hadiah,Todavía no hay regalos,لا توجد هدية بعد,,,,
装扮商城模块文本,,,Texto del módulo Dress Up Shop,,,,,
您还没有炫酷头饰，赶紧购买吧,"You don’t have headwear yet, buy it now","Anda belum ada bingkai keren, cepat membelinya","Todavía no tienes un tocado, ¡consigue el tuyo ahora!",ليس لديك اطار بعد ، قم بشراء الآن,,,,
您还没有炫酷座驾，赶紧购买吧,"You don’t have ride yet, buy it now","Anda belum ada kendaraan keren, cepat membelinya","Todavía no tienes un coche, ¡así que consíguelo ya!",ليس لديك ركوب بعد ، قم بشراء الآن,,,,
装扮商城,Mall,,Centro comercial de disfraces,متجر,,,,
正在试驾座驾请稍后…,"Test ride, please wait...","Sedang coba kendaraan, harap tunggu sebentar","Por favor, espere mientras probamos el coche...",جرب الركوب ، يرجى الانتظار ...,,,,
购买成功！,Purchase is successful!,Pembelian berhasil,Compra con éxito!,تم الشراء بنجاح!,,,,
续费成功！,Renewal successful!,Perpanjanan berhasil,Renovación exitosa!,تم التجديد بنجاح!,,,,
取消使用成功！,Cancel the use successfully!,Berhasik dibatalkan,Anulación del uso con éxito!,إلغاء الاستخدام بنجاح!,,,,
使用成功！,Used successfully!,Berhasik digungkan,Utilízalo con éxito.,تم الاستخدام بنجاح!,,,,
"0123456789~`!@#$^*()-+=>,.>?/;:\'""","0123456789~`!@#$^*()-+=>,.>?/;:\'""","0123456789~`!@#$^*()-+=>,.>?/;:\'""","0123456789~`! @#$^*()-+=>,. >? /;:\'""","0123456789~`!@#$^*()-+=>,.>?/;:\'""",,,,
%.2元,%.2$,%.2$,%.2$,%.2$,,,,
%人,%users,%orang,% Personas,٪المستخدم,,,,
%岁,%years,%umur,% Edad,٪سنة,,,,
请选择出生年月,Please select birth date,Silakan pilih tanggal lahir,Seleccione el año y el mes de nacimiento,الرجاء اختر تاريخ الميلاد,,,,
%免费赠送您一次相亲机会,,,% Oportunidad de búsqueda de pareja gratuita para usted% ,,,,,
%邀请你上麦,%Invite you take mic,%mengundang anda naik kursi,Invitarte al micrófono,٪يدعوك تأخذ المايك,,,,
%邀请你进房,%Invites you enter the room,%mengundang anda masuk ruangan,% Invitarte a la sala,٪يدعوك إلى دخول الغرفة,,,,
申请上麦,Request take mic,Terapkan untuk mengambil mic,Solicita el micrófono,طلب أخذ المايك,,,,
上麦是否收取%金币,Take mic whether to charge% gold coins,Apakah naik kursi mengenakan biaya% koin?,Tome el micrófono si cargar % monedas de oro,اخذ المايك تكلف٪ من العملات الذهبية,,,,
确认下麦,Confirm remove from mic,Komfirmasi turun kursi,Confirmación de la salida del micrófono,تأكيد الإزالة من المايك,,,,
赠送一枚金币,Send 1 gold coins,Kirim 1 koin ,Presentación de una coin,أرسل 1 عملات ذهبية,,,,
%岁,%years,%umur,% Edad,٪سنة,,,,
等待中,Waiting...,Tunggu,Esperando,في انتظار...,,,,
%金币,%Gold coins,%koin,%monedas de oro,٪عملات ذهبية,,,,
申请上麦,Request take mic,Terapkan untuk naik kursi,Solicita el micrófono,طلب أخذ المايك,,,,
免费上麦,Free take mic,Naik kursi gratis,Libre en el micrófono,اخذ المايك مجانًا,,,,
"15天内赠送达到999金币 且排名第一的为守护, 单次赠送价值99金币及以上的礼物可以刷新守护身份！",,Berikan hadiah capai 999 koin dalam 15 hari dan pertama di peringkat wali. Kirim hadiah senilai 99 koin atau atas bisa menyegarkan status wali!,"La persona que entregue 999 billetes en un plazo de 15 días y se sitúe en primer lugar será el guardián, un solo regalo de 99 billetes o más renovará la condición de guardián",,,,,
需要完善,Need to complete,Perlu melengkapi,Necesita refinamiento,بحاجة لإكمال,,,,
特惠头饰,,Bingkai murah,Oferta especial de tocados,,,,,
未通过,Did not pass,Tidak lewat,Fallido,لم يجتز,,,,
需认证,Need to be authorization,Perlu otorisasi,Certificación requerida,تحتاج إلى إذن,,,,
可以获得更多权限,Can get more permissions,Bisa mendapat otoritas lebih banyak,Se pueden obtener más permisos,يمكن الحصول على المزيد من الأذونات,,,,
已认证,Authenticated,Telah otorisasi,Acreditado,تم المصادقة,   ,,,
学历,,,Calificaciones académicas,,,,,
职业,,,Ocupación,,,,,
住址,,,Vivienda,,,,,
魅力部位,,,Piezas atractivas,,,,,
血型,,,Tipo de sangre,,,,,
父母同住与否,,,Padres que viven juntos o no,,,,,
婚前同居,,,Convivencia prematrimonial,,,,,
昵称,标红色不用翻译,,Apodo,,,,,
正在视频直播中…,In the live video...,Sedang siaran langsung video,Transmisión de vídeo en directo en curso...,في الفيديو البث ...,,,,
正在语音直播中…,In the live voice...,Sedang siaran langsung voice,Transmisión de audio en directo en curso...,في الصوت البث ...,,,,
申请中,Applying...,Sedang aplikasi,Aplicación en curso,جاري الطلب ...,,,,
排麦列表,Mic list,Daftar antre,Lista de tiradas de trigo,قائمة المايك,,,,
红娘免费帮您找对象哦，上麦聊聊？,,,Servicio gratuito de búsqueda de pareja para usted. ¿tomar al micrófono y hablar?,,,,,
麦上展示自己更容易找对象，上麦聊聊？,,,Es más fácil mostrarse en el micrófono y encontrar una cita... ¿tomar al micrófono y hablar?,,,,,
邀请新成员,Invite new members,Mengundang anggota baru,Invitación a nuevos miembros,دعوة أعضاء جدد,,,,
消耗%金币,Consume% gold coins,Habiskan%koin,Consume % monedas de oro,تستهلك٪عملات ذهبية,,,,
15天内礼物赠送榜单,Gift list within 15 days,Peringkat kirim hadiah dalam 15 hari,Lista de regalos en 15 días,قائمة الهدايا خلال 15 يوم,,,,
系统给您分配了一位%嘉宾,,Sistem telah mendistribusikan 1%tamu ke anda,El sistema le ha asignado un % de invitado,,,,,
消耗%.0钻石,Consume %.0 diamond,Habiskan%koin,Consumo %.0 Diamantes,تستهلك٪.0 الماس,,,,
点赞我的,My like,Suka saya,Gustar a mi,اعجابي,,,,
我点赞的,I liked,Disukai saya,Me gustó,يعجبني,,,,
还剩,Balance,Sisa,Todavía queda,,,,,
点击聊天就直接到对话页面,Click on chat directly go to the conversation page,Klik obrolan untuk langsung ke halaman percakapan,Haga clic en el chat para ir directamente a la página de la conversación,اضغط على الدردشة مباشرة اذهب الى صفحة المحادثة,,,,
送礼物会让对方优先看到你提升匹配几率,Sending gifts will allow the other party to see you first and increase the chance of matching,Mengirim hadiah akan memungkinkan pihak lain untuk melihat anda dan meningkatkan peluang kecocokan,El envío de regalos te hará visible a la otra persona en primer lugar y mejorará tus posibilidades de conseguir una pareja,سوف يمكن إرسال الهدايا للطرف الآخر برؤيتك أولاً وزيادة فرصة المطابقة,,,,
%s钻石,%s diamonds,%s berlian,%s Diamantes,٪s ماسات,,,,
热度：,Popularity:,Kepopuleran:,El calor.,شعبية:,,,,
已完善,Completed,Telah lengkap ,Perfeccionado,تم الإكمال,,,,
申请,Application,Aplikasi,Aplicación,طلب,,,,
在线,Online,Online,En línea,على الانترنت,,,,
%人申请上麦,%s user apply for take mic,%pengguna mengajukan permohonan untuk mengambil mikrofon,% de personas que solicitan el micro,٪s مستخدم طلب المايك,,,,
消息推送模块,Message push module,Modul push pesan,Módulo de envío de mensajes,وحدة دفع الرسائل,,,,
我点赞的人,I liked,Orang yang disukai saya,Gente que me gustaba,اعجابي,,,,
喜欢我的人,My liked,Orang yang saya suka,La gente a la que le gusto,يعجبني,,,,
最近访客,Visitors,Pengunjung,Visitantes recientes,زوار,,,,
猜你喜欢,,Apa yang kamu suka,Adivina qué te gusta,,,,,
手机认证,Phone authentication,Otentikasi ponsel,Certificación de teléfonos móviles,مصادقة الهاتف,,,,
上麦%金币,Take mic%s gold coins,Naik kursi%koin,tomar al micrófono % monedas de oro,اخذ مايك %s العملات الذهبية,,,,
邀请,Invite,Undang,Invitación,دعوة,,,,
嘉宾相亲记录,,Catatan kencan ,Récord de coincidencia de invitados,,,,,
相亲%次,,Kencan%kali,Citas a ciegas % veces,,,,,
"视频相亲，需要开启相机与录音的权限。请点击""设置""-""权限""-打开所需权限。\最后点击两次后退按钮返回，视频房需要重新上麦即可","Video blind date requires the permission to turn on the camera and record. Please click ""Settings""-""Permissions""-to open the required permissions. \Finally, click the back button twice to return, and the video room needs to be re-installed","Video kencan memerlukan otoritas untuk menyalakan kamera dan merekam. Silakan klik ""Pengaturan""-""otoritas""-untuk membuka otoritas yang diperlukan. \Akhirnya, klik tombol kembali dua kali untuk kembali, dan ruang video perlu naik mic lagi","Para el emparejamiento por vídeo, es necesario activar la cámara y los permisos de grabación. Haga clic en ""Configuración"" - ""Permisos"" - para activar los permisos necesarios. Haz clic dos veces en el botón de retroceso al final para volver, la sala de vídeo tendrá que volver a ser grabada","يتطلب تاريخ عمياء الفيديو الإذن بتشغيل الكاميرا والتسجيل. الرجاء النقر فوق ""إعدادات"" - ""أذونات"" - لفتح الأذونات المطلوبة. \ أخيرًا ، انقر فوق زر الرجوع مرتين للعودة ، وستحتاج غرفة الفيديو إلى إعادة التثبيت",,,,
"音频交友，需要开启录音权限。请点击""设置""-""权限""-打开所需权限。最后点击两次后退按钮返回。","To make friends with audio, you need to enable recording permission. Please click ""Settings""-""Permissions""-to open the required permissions. Finally, click the back button twice to return.","Berteman dengan audio, Anda harus membuka otoritas perekaman. Silakan klik ""Pengaturan""-""Otoritas""-untuk membuka otoritas yang diperlukan. Terakhir, klik tombol kembali dua kali untuk kembali.","Para las citas de audio, es necesario activar el permiso de grabación. Haga clic en ""Configuración"" - ""Permisos"" - active los permisos necesarios. Por último, haga clic dos veces en el botón de retroceso para regresar.","لتكوين صداقات مع الصوت ، تحتاج إلى تمكين إذن التسجيل. الرجاء النقر فوق ""إعدادات"" - ""أذونات"" - لفتح الأذونات المطلوبة. أخيرًا ، انقر فوق زر الرجوع مرتين للعودة.",,,,
"1.银币可以通过签到以及其他任务获得
 2.银币可用于参与银币抽奖活动以及在银币商城兑换礼物
 3.银币不可提现","1. Silver coins can be got through sign-in and other tasks
2. Silver coins can be used to participate in the silver coins lottery and redeem gifts in the silver coins mall
3. Silver coins cannot be withdrawn",1. Koin perak diperoleh melalui absen dan tugas lainnya 2. Koin perak digunakan untuk berpartisipasi dalam lotre koin perak dan bertukar hadiah di mal koin perak 3. Koin perak tidak bisa ditarik,1. Las monedas de plata pueden obtenerse a través de las inscripciones y otras tareas 2. Las monedas de plata pueden utilizarse para participar en el Sorteo de monedas de plata y canjearse por regalos en el Centro Comercial de monedas de plata 3. Las monedas de plata no pueden retirarse,"1. يمكن الحصول على العملات الفضية من خلال تسجيل الدخول ومهام أخرى
2. يمكن استخدام العملات الفضية للمشاركة في يانصيب العملات الفضية واسترداد الهدايا في مركز التسوق للعملات الفضية
3. لا يمكن سحب العملات الفضية",,,,
银币记录,Silver coins record,Catatan koin perak,Récord de monedas de plata,سجل العملات الفضية,,,,
累计签到%天,Accumulative sign-in%s days,Akumulatif absen%hari,Acumulado % días firmados en,,,,,
"实名认证，需要开启相机与读写SD卡的权限。\请点击""设置""-""权限""-打开所需权限。","Real-name authentication requires the permission to turn on the camera and read and write the SD card. \Please click ""Settings""-""Permissions""-to open the required permissions.","Otentikasi nama asli memerlukan otoritas untuk menyalakan kamera dan kartu SD. Silahkan klik""Pengaturan""-""Otoritas"" untuk membuka otoritas yang diperlukan.","Para la autentificación del nombre real, es necesario activar la cámara y los permisos de lectura/escritura de la tarjeta. Haga clic en ""Configuración"" - ""Permisos"" - para abrir los permisos necesarios.","تتطلب مصادقة الاسم الحقيقي الإذن بتشغيل الكاميرا وقراءة بطاقة SD وكتابتها.\ الرجاء النقر فوق ""الإعدادات"" - ""الأذونات"" - لفتح الأذونات المطلوبة.",,,,
安全交友提醒：在交友过程，请不要与对方发生任何形式的钱财往来，以免上当受骗。谈话中如提及到添加外部聊天工具（如、微信、电话等），请谨慎添加。点击查看赌博/彩票/投资诈骗、假借钱、索要钱财礼物等常见骗术。,,,"Recordatorio de citas seguras: Por favor, no realice ningún tipo de intercambio de dinero con el otro durante el proceso de citas para evitar ser engañado. Ten cuidado al añadir herramientas de chat externas (por ejemplo, WeChat, teléfono, etc.) si se mencionan en la conversación. Haga clic para ver las estafas más comunes, como la de los juegos de azar/lotería/inversión, la de los préstamos de dinero falsos y la de los regalos de dinero.",,,,,
安全交友提醒：在交友过程，请不要与对方发生任何形式的钱财往来，以免上当受骗。谈话中如提及到添加外部聊天工具（如、微信、电话等），请谨慎添加。,,,"Recordatorio de citas seguras: Por favor, no realice ningún tipo de intercambio de dinero con el otro durante el proceso de citas para evitar ser engañado. Ten cuidado al añadir herramientas de chat externas (por ejemplo, WeChat, teléfono, etc.) si se mencionan en la conversación.",,,,,
非好友聊天，都在这里哟~~,"Non-friends chat, they are all here~~","Obrolan non-teman, mereka semua ada di sini~~","El chat de los no amigos, está todo aquí~~",الدردشة مع غير الأصدقاء ، كلهم هنا ~~,,,,
%元,%$,%$,%$,%$,,,,
%元,%$,,0.00%,%$,,,,
暂无其他动态哦\你可以先发一个试试~~,No other moment yet\You can try post one first~~,"Belum ada monment, anda bisa terkirimnya",No hay más novedades en este momento\ ~ Usted puede enviar un primer intento~~,لا توجد لحظة أخرى بعد \ يمكنك محاولة نشر واحدة أولاً ~~,,,,
获取%个银币,Get%s silver coins,Mendapat%koin perak,Obtener % de monedas de plata,حصل على ٪s عملات فضية,,,,
今日点赞数已达到上限哟~,The number of likes today has reached the upper limit~,Jumlah suka hari ini telah mencapai batas,Hoy se ha alcanzado el número máximo de likes~,لقد وصل عدد الإعجابات اليوم إلى الحد الأعلى ~,,,,
连击,Hit,Klik,Combo,انقر,,,,
剩余金币：%s,Balance gold coins: %s,Saldo koin:%.0,monedas de oro restantes: %s,رصيد العملات الذهبية:٪s,,,,
,,,¡Felicidades y mucha suerte!,,,,,
手慢了，红包已被抢完,"Sorry, the lucky bag has been taken from others","Terlambat, kantong keberuntungan telah habis diambil","Manos lentas, los paquetes rojos han sido arrebatados",آسف، صندوق الحظ قد مأخذ من أخرين,,,,
确认切换专属相亲？,,,¿Confirmación de la conmutación de las citas a ciegas exclusivas?,,,,,
切换专属房后，观众将被踢出房间。请记得提醒男嘉宾准备充足金币入场,,,"Tras pasar a la sala exclusiva, el público será expulsado de la sala. Por favor, recuerde que los invitados masculinos deben preparar suficientes monedas de oro para la entrada",,,,,
