中文,英语,印尼语,西班牙语,阿语,,,,
确认切换公开房？,Confirm to switch to public room?,Konfirmasi untuk beralih ruang publik?,¿Confirmación del cambio a casa abierta?,هل تريد التأكيد للتبديل إلى الغرفة العامة؟,,,,
是否确认切换普通三人视频房？,Are you sure to switch to the ordinary 3 seat video room?,Apakah anda yakin beralih ke ruang video tiga orang?,¿Quieres confirmar el cambio a una sala de vídeo normal de tres personas?,هل تتأكد من التبديل إلى غرفة الفيديو العادية المكونة من 3 مقاعد؟,,,,
金币数量不能小于20个哦,The number of gold coins cannot be less than 20,Jumlah koin tidak bisa kurang dari 20 koin,El número de monedas de oro no debe ser inferior a 20.,عدد العملات الذهبية لا يمكن أن يكون أقل من 20,,,,
红包个数最多只能10个哦,The number of lucky bag can only be 10 at most,Jumlah kantong keberuntungan maksimal 10,El número máximo de paquetes rojos es de 10.,لا يمكن أن يكون عدد صندوق الحظ إلا 10 على الأكثر,,,,
红包个数不能为0个哦,The number of lucky bag cannot be 0,Jumlah kantong keberuntungan tidak bisa kosong,El número de paquetes rojos no puede ser 0.,لا يمكن أن يكون عدد صندوق الحظ 0,,,,
输入的金币数量有误哦,The number of gold coins entered is wrong,Jumlah koin yang dimasukkan salah ,El número de monedas de oro introducido es incorrecto.,عدد العملات الذهبية التي تم إدخالها خاطئ,,,,
输入的红包数量有误哦,The number of lucky bag entered is wrong,Jumlah kantong keberuntungan yang dimasukkan salah,El número de paquetes rojos introducidos es incorrecto.,عدد صندوق الحظ التي تم إدخالها خاطئ,,,,
未填写金币数量哦,Did not fill in the number of gold coins,Belum mengisi jumlah koin,El número de monedas de oro no se rellena,لم تملأ عدد العملات الذهبية,,,,
未填写红包数量哦,Did not fill in the number of lucky bag,Belum mengisi jumlah kantong keberuntungan,El número de paquetes rojos no se rellena%.0,لم تملأ عدد صندوق الحظ,,,,
%s 个,,,,,,,,
共%个，总金币%个,"Total%s Pieces,Amount%s coins","Total%, total%koin","Total % de billetes, total % de billetes",إجمالي ٪s القطع، مبلغ ٪s كونزات ,,,,
已领取%个,Received %s Pieces,Telah menerima%koin,Recibido % de,استلام ٪s قطعة,,,,
暂时没有任何直播哦,There is currently no live,Belum ada siaran langsung apapun ,En este momento no hay transmisiones en vivo disponibles.,لا يوجد أي بث حاليا,,,,
开启飘屏效果，1金币/条,"Turn on flutter screen effect, 1 gold coin/time","Nyalakan efek layar mengambang, 1 koin/kali","Activar el efecto de pantalla flotante, 1 coin/barra",قم بتشغيل تأثير شاشة الرفرفة، تكلف 1عملة الذهبية/مرة,,,,
在此输入你要说的话!,Enter what you want to say here!,Masukkan perasaan anda di sini ,Escriba aquí lo que tiene que decir.,ادخل ما تريد قوله هنا!,,,,
发送消息飘屏，内容不能超过16个字哦！,"Send flutter message, the content cannot exceed 16 characters!",Kirim pesan layar mengambang tidak bisa lebih dari 16 kata,Envía un mensaje a la pantalla flotante con no más de 16 caracteres.,إرسال رسالة رفرفة، لا يمكن أن يتجاوز المحتوى 16 حرفًا!,,,,
本周排名：0,Rank this week: 0,Peringkat minggu ini:0,Clasificación esta semana: 0,ترتيب هذا الأسبوع:0,,,,
在线人数,Online users,Jumlah pengguna online ,Número de personas en línea,مستخدم علي الإنترنت,,,,
金币%个,%s Gold coins,%koin,monedas de oro % de,٪s عملات ذهبية,,,,
一道金光闪过，进入了直播间,,Telah masuk ruangan siaran langsung,Una luz dorada parpadeó y  entró en la sala en vivo,,,,,
入驻贡献榜，入驻头等舱,,"Masuk peringkat kontribusi, masuk kelas pertama","Admisión en la lista de cotización, admisión en primera clase",,,,,
总榜第一 %，霸气降临直播间,"Top1 %s of the total rank,enter the live room",% Pertama dari peringkat total telah masuk ruangan siaran langsung ,"%, el número 1 de la tabla general, acude a la retransmisión en directo",,,,,
直播,Live,Siaran langsung ,Transmisión en directo,,,,,
三人房,3 seat,3 kursi,3 asientos,3 مقاعد,,,,
七人房,7 seat,7kursi,7 asientos,7 مقاعد,,,,
滤镜,Blur,saring ,Filtros,طمس,,,,
美白,Whitening,Whitening,Blanqueamiento,تبييض,,,,أصل
磨皮,Buffing,Buffing,Dermabrasión,صقل,,,,طبيعي
瘦脸,Face thinning,Face thinning,Adelgazamiento de la cara,وجه رقيق,,,,رائع
大眼,Big eyes,Big eyes,Ojos Grandes,عيون كبيرة,,,,أحمر خدود
原图,Origin,Origin,Imagen original,أصل,,,,طازج
自然,Natural,Natural,Naturaleza,طبيعي,,,,وميض
淡雅,Cool,Cool,Ligero y elegante,رائع,,,,منتصف الصيف
粉嫩,Blush,Blush,rosa,أحمر خدود,,,,فجر
清新,Fresh,Fresh,Frescura,طازج,,,,دافئ
微光,Shimmer,Shimmer,Brillante,وميض,,,,حيوية
盛夏,Midsummer,Midsummer,Alto verano,منتصف الصيف,,,,الأكسجين
晨曦,Dawn,Dawn,Gloria de la mañana,فجر,,,,
暖风,Warm,Warm,Brisa cálida,دافئ,,,,
元气,Vitality,Vitality,vitalidad,حيوية,,,,
氧气,Oxygen,Oksigen,Oxígeno,الأكسجين,,,,
抱歉，初始化摄像头失败,"Sorry, the camera failed to initialize","Maaf, kamera tidak dapat diinisialisasi","Lo siento, ha fallado la inicialización de la cámara",آسف، فشلت الكاميرا في التهيئة,,,,
该设备上缺少 服务。,The service is missing on the device.,Ponsel ini kurang layanan,Hay una falta de servicio en este dispositivo.,الخدمة مفقودة على الجهاز.,,,,
目前正在此设备上更新 服务。,The service is being updated on this device.,Sedang perbarui layanan ,El servicio se está actualizando en este dispositivo.,يتم تحديث الخدمة على هذا الجهاز.,,,,
已安装的 服务版本已过期。,The installed service version has expired.,Versi yang diinstal telah kedaluarsa,La versión instalada del servicio ha caducado.,انتهت صلاحية إصدار الخدمة المثبتة.,,,,
此设备已禁用已安装的 服务版本。,The installed service version has been disabled for this device.,Versi yang diinstal telah dinonaktifkan ponsel ini ,La versión instalada del servicio ha sido desactivada para este dispositivo.,تم تعطيل إصدار الخدمة المثبتة لهذا الجهاز.,,,,
此设备上安装的 服务版本不正确。,The service version installed on this device is incorrect.,Versi yng diinstal anda tidak normal di ponsel ini,La versión de servicio instalada en este dispositivo es incorrecta.,إصدار الخدمة المثبت على هذا الجهاز غير صحيح.,,,,
您的网络开小差了，请重试!,"Your network is abnormal, please try again!","Jaringan anda tidak bagus, silahkan coba lagi nanti ","Su red está estropeada, por favor, inténtelo de nuevo.",شبكتك غير طبيعية، يرجى المحاولة مرة أخرى!,,,,
操作失败,Operation failed,Oprasi gagal,Operación fallida,فشلت العملية,,,,
国家/地区,Country/Region,Negara/wlayah,País/región,البلد/المنطقة,,,,
请选择,Please select,Silahkan pilih,"Por favor, seleccione",يرجي اختر,,,,
生日,Birthday,Tanggal lahir,Cumpleaños,عيد الميلاد,,,,
,,,,,,,,
,,,,,,,,
内容含有敏感词，发布失败!,"The content contains sensitive words, the posted failed!","Konten berisi kata-kata sensitif, terkirim gagal ","El contenido contiene palabras sensibles, ¡publicación fallida!",المحتوى يحتوي على كلمات حساسة ، فشل المنشور!,,,,
图片违规，请重新添加,"The picture violates the rules, please add it again","Pelanggaran gambar, tolong tambahkan lagi","La imagen es ilegal, por favor, vuelva a añadirla",الصورة تنتهك القواعد ، يرجى إضافتها مرة أخرى,,,,
数据异常！,The data is abnormal!,Data anormal,¡Anomalías en los datos!,البيانات غير طبيعية!,,,,
举报成功~~,Report successful~~,Laporkan berhasil ,Reportado con éxito~~,إبلاغ بنجاح ~~,,,,
请告诉我们你的建议哦~~,Please tell us your suggestion~~,Silahkan kasih tau saran anda ke kami ,"Por favor, háganos llegar sus sugerencias~~",يرجى إخبارنا باقتراحك ~~,,,,
在线人数 $,Online user$,Jumlah pengguna online$,Número de personas en línea $,مستخدم على الإنترنت$,,,,
恭喜%s和%s 成为情侣%s的守护,,,Felicidades %s y %s se convierten en pareja %s de tutela,,,,,
本场音符：,,,Monedas de oro de la sesión.,,,,,
评论内容不能为空!,The comment content cannot be empty!,Konten komentar tidak bisa kosong ,Los comentarios no pueden estar vacíos.,محتوى التعليق لا يمكن أن يكون فارغا!,,,,
删除,Delete,Hapus,Borrar,حذف,,,,
确定要删除该动态吗？,Are you sure delete this moment?,Apakah hapus moment ini?,¿Está seguro de que quiere eliminar esta dinámica?,هل تتأكد حذف هذه اللحظة؟,,,,
举报,Report,Laporkan,Denuncia,إبلاغ,,,,
回复,Reply,Balas,Respuesta,رد,,,,
色情,Pornography,pornografi,Pornografía,إباحية,,,,
不良信息,Bad information,Informasi buruk,Información adversa,معلومات سيئة,,,,
广告,Advertisement,Iklan,Publicidad,إعلانات,,,,
上传图片失败!,Failed to upload picture!,Gagal mengungga gambar,No se ha podido cargar la imagen.,فشل تحميل الصورة!,,,,
拍照上传,Camera,Mengunggah foto,Haz fotos y súbelas,تصوير,,,,
本地相册,Album,Album ,Álbumes locales,البوم,,,,
把你此刻的感想告诉大家吧~~,Tell everyone your feelings at the moment~~,Beritahu semua orang apa yang kamu rasakan saat ini~~,Díganos lo que piensa en este momento~~,أخبر الجميع بمشاعرك في هذه اللحظة ~~,,,,
暂无话题数据哦~~,No topic data yet~~,Belum ada data topik ,Todavía no hay datos sobre el tema~~,لا توجد بيانات للموضوع بعد ~~,,,,
"你已投给%s ""红方""  ""蓝方""%s，写下你的理由，让大家更理解你的选择",,"Anda telah pilih「"" + ( ( == 1) ""Pihak merah"" ""pihak biru"") + ""」"" +  + "", tuliskan alasan anda, sehingga semua orang bisa lebih memihami pilihan anda","Ha votado por %s ""Rojo"" ""Azul"" %s escriba sus razones para hacer más comprensible su elección",,,,,
暂时还没有动态哦~~,No have moment yet~~,"Belum ada moment~~""",Por el momento no hay dinámica ~~,لا توجد لحظة بعد ~~,,,,
再点击%s次打开网络信息,,"Klik"" + (5 - ) + ""kali untuk membuka informasi internet","Haga clic de nuevo %s veces para abrir la información de la red"")",,,,,
手机号码不能为空,Mobile phone number cannot be empty,Nomor ponsel tidak bisa kosong ,El número de móvil no puede estar vacío,رقم الهاتف لا يمكن أن يكون فارغا,,,,
正在登录...,Logging in...,Sedang login,Entrando...,تسجيل الدخول ...,,,,
"密码长度6-16个字符""",Password length is 6-16 characters,"Panjang kata sandi adalah 6-16 karakter""","Longitud de la contraseña 6 - 16 caracteres""",طول كلمة المرور 6-16 حرف,,,,
正在上传请稍后...,Uploading please wait...,Sedang diupload harap tunggu...,"Por favor, espere mientras se carga...",جاري التحميل الرجاء الانتظار ...,,,,
请上传头像！,Please upload an avatar!,Silakan unggah avatar!,"Por favor, suba un retrato.",الرجاء تحميل الصورة الرمزية!,,,,
"请上传五官清晰的真人照片，才能获得更多的相亲机会哟""","Please upload photos of real people with clear facial features to get more blind date opportunities.""",Silahkan mengunggah foto asli yang jelas untuk mendapat kesempatan lebih banyak untuk peluang  mendapatkan pasangan,"Por favor, suba una foto de la vida real con rasgos faciales claros para tener más posibilidades de emparejamiento""","يرجى تحميل صور لأشخاص حقيقيين مع ملامح وجه واضحة للحصول على المزيد من فرص المواعدة العمياء "".",,,,
解除情侣,Remove CP,Hapus CP,Disolución de la pareja,إزالة CP,,,,
编辑资料,Edit profile,Mengedit informasi,Editar el material,تحرير بروفايل,,,,
是否要取消关注 %s,Want to unfollow %s,Apakah anda ingin berhenti mengikuti $,¿Quieres dejar de seguir %s,تريد إلغاء متابعة %s,,,,
是否要关注 %s,Want to follow %s ,Apakah mengikuti%s,¿Quieres seguir a %s?,تريد متابعة %s,,,,
是否取消拉黑,Want cancel add to blacklist,Apakah mengbatalkan blokir,Si se debe cancelar el negro,تريد إلغاء إضافة إلى القائمة السوداء,,,,
加入黑名单后，将不再收到对方信息,"After added to blacklist, you will not receive message from the other party","Setelah bergabung dengan daftar hitam, Anda tidak akan lagi menerima pesan dari pihak lain ","Después de la lista negra, ya no recibirán mensajes de los demás",بعد الإضافة إلى القائمة السوداء ، لن تستلم رسالة من الطرف الآخر,,,,
送礼加好友成功！你们可以私聊了,Successfully send gifts and add friends! You can chat privately,"Kirim hadiah untuk berteman berhasil, yo sekarang ngobrol",Regalo y amigo añadidos con éxito! Ahora puedes chatear en privado,أرسل الهدايا وأضف الأصدقاء بنجاح! يمكنك الدردشة الخاصة,,,,
跳转房间将会从当前房间退出哦，确定要进入该房间吗？,Jumping to the room will exit from the current room. Are you sure you want to enter this room?,"Masuk ruangan ini akan keluar dari ruangan saat ini, yakin masuk ruangan ini?","Al saltar a una sala se saldrá de la sala actual, ¿estás seguro de que quieres entrar en esa sala?",القفز إلى الغرفة سيخرج من الغرفة الحالية. هل تتأكد أنك تريد دخول هذه الغرفة؟,,,,
复制成功!,Copied successfully!,Salin berhasil,Éxito en la reproducción!,تم النسخ بنجاح!,,,,
复制用户失败,Failed to copy ID,Salin gagal,Fallo al copiar el usuario,فشل نسخ ID,,,,
,,,,,,,,
政治敏感,Politically sensitive,Politik,Sensibilidad política,حساسة سياسيا,,,,
色情低俗,Pornographic vulgarity,Vulgaritas pornografi,Vulgaridad pornográfica,ابتذال إباحي,,,,
广告骚扰,Advertising harassment,Pelecehan Iklan,Acoso publicitario,مضايقات إعلانية,,,,
人身攻击,Personal attacks,Serangan pribadi,Ataque personal,هجمات شخصية,,,,
举报成功，我们会尽快为您处理,"The report is successful, we will deal with it as soon as possible","Laporkan berhasil, kami akan menyelesaikannya dengan secepatnya ",El informe es exitoso y nos ocuparemos de él lo antes posible,إبلاغ ناجح وسوف نتعامل معه في أسرع وقت,,,,
您已退出该群聊！,You have exited this group chat!,Anda telah keluar grup ini ,Has abandonado este chat de grupo!,لقد خرجت من هذه الدردشة الجماعية!,,,,
余额不足，是否充值？,"Insufficient balance, do you want to recharge?","Saldo tidak cukup, apakah top up?",¿El saldo es bajo y se ha rellenado?,رصيد غير كافي، هل تريد إعادة الشحن؟,,,,
举报用户,Report user,Laporkan pengguna,Informar al usuario,إبلاغ عن مستخدم,,,,
取消,Cancel,Batal,Cancelar,إلغاء,,,,
邀请加入家族,Invite to join the tribe,Undang untuk bergabung ke keluarga,Invitar a unirse a la familia,دعوة للانضمام إلى القبيلة,,,,
确定邀请%s加入您的家族吗？,Are you sure to invite %s to join your tribe?,Yakin mengundang %s bergabung ke keluarga?,¿Seguro que quiere invitar a %s a unirse a su familia?,هل تتأكد من دعوة %s للانضمام إلى قبيلتك؟,,,,
对方正在输入...,The other party is typing...,Sedang mengetik,La otra parte está escribiendo...,الطرف الآخر يكتب ...,,,,
语音发送失败；,Failed to send voice;,Suara gagal dikirim ,Fallo en el envío de la voz.,فشل في إرسال الصوت.,,,,
获取群组信息失败!,Failed to get group information!,Gagal mendapatkan informasi grup!,No se ha conseguido la información del grupo.,فشل في الحصول على معلومات المجموعة!,,,,
正在转换,Conversion in progress,Sedang ganti ,Convirtiendo,جاري التحويل ,,,,
参数错误,Parameter error,Kesalahan parameter,Error en los parámetros,خطأ في المعلمة,,,,
大小:,Size:,Ukuran:,Tamaño:,حجم:,,,,
时长: %s 秒,Duration: %s seconds,Durasidan mengirim%s detik,Duración: %s segundos,مدة:%s ثواني,,,,
长按开始录制,Long press to start recording,Tekan untuk mulai merekam,Pulsación larga para iniciar la grabación,اضغط مع الاستمرار لبدء التسجيل,,,,
语音时长不能少于3秒,Voice duration cannot be less than 3 seconds,Durasia tidak bisa kurang dari 3 detik ,La duración de la voz no debe ser inferior a 3 segundos,مدة الصوت لا يمكن أن تكون أقل من 3 ثوانٍ,,,,
录制完成,Recording completed,Perekaman selesai,Grabación finalizada,اكتمل التسجيل,,,,
长按开始录制,Long press to start recording,Tekan untuk mulai merekam,Pulsación larga para iniciar la grabación,اضغط مع الاستمرار لبدء التسجيل,,,,
对有好感～选择继续聊天？,Have a good opinion of ~ choose to continue chatting?,Pilih terus ngobrol ,¿Tienes un flechazo con ~ elegir seguir chateando?,هل لديك رأي جيد في ~ اختر مواصلة الدردشة؟,,,,
未选中赠送的礼物哦~~,Unselected gift~~,Belum pilih hadiah yang dikirim,Regalos no seleccionados,هدية غير مختارة ~~,,,,
加入群聊,Join group chat,Bergabung ke grup ,Únase al chat de grupo,انضم إلى دردشة جماعية,,,,
名称被更新为,Name is updated to,Namanya diperbarui menjadi,El nombre se ha actualizado a,تم تحديث الاسم إلى,,,,
被更新为,Be updated to,Telah diperbarui ke,se actualizó a,يتم تحديثه إلى,,,,
发送失败，LAMI LIVE提醒您文明用语,"Sending failed, Lami Live reminds you of civilized language","Gagal dikirim, Lami mengingatkan anda bahwa menggunakan bahasa sopan","El envío falla, Lami te recuerda el lenguaje civilizado",فشل الإرسال ، لامي لايف يذكرك باللغة المتحضرة,,,,
某些手机,Some phones,Suatu ponsel,Algunos teléfonos móviles,بعض الهواتف,,,,
请先初始化连接,Please initialize the connection,Silakan inisialisasi koneksi dulu ,"Por favor, inicialice la conexión primero",يرجى تهيئة الاتصال,,,,
房间类型,Room type,Tipe ruangan,Tipo de habitación,نوع الغرفة,,,,
有效时间为一个小时,Effective time is 1 hour,Waktu efektif adalah satu jam,Válido para una hora,الوقت الفعلي 1 ساعة,,,,
请输入您要反馈的内容,Please input what you want to feedback,Silakan masukkan konten yang ingin anda umpan balik,"Por favor, introduzca su opinión",الرجاء إدخال ما تريده للتعليق,,,,
已经是最新版本,Already the latest version,Telah versi terbaru,Ya está la última versión,بالفعل أحدث إصدار,,,,
检测到有最新的版本是否更新,"Found the latest version, whether to update","Versi terbaru terdeteksi, apakah memperbaruinya",Actualizar si se detecta la última versión, يكتشف على أحدث إصدار، سواء للتحديث,,,,
更新,Update,memperbarui,Actualizaciones,تحديث,,,,
取消,Cancel,Batal,Cancelar,إلغاء,,,,
日期选择,Choose date,Pemilihan tanggal,Selección de fecha,اختر التاريخ,,,,
日收入：,Daily income:,Penghasilan harian,Ingresos diarios.,الدخل اليومي:,,,,
确认购买%s并赠送给%s,Confirm to buy %s and send it to %s?,Yakin membeli%s dan mengirim%s,Confirmación de la compra de %s y del regalo de %s ?,هل تتأكد شراء %s وإرسالها إلى%s ؟ ,,,,
赠送礼物成功,Send gift successfully,Berhasil dikirim ,Éxito de los regalos,أرسل هدية بنجاح,,,,
今日签到成功 累计签到,"Today sign-in is successful, accumulated sign-in","Absen berhasil hari ini, akumulasi absen",Éxito del check-in de hoy Check-in acumulado,اليوم تسجيل الدخول ناجح ، تسجيل دخول تراكمي,,,,
没有获取到用户身份数据,No user identity data is got,Tidak memperoleh data pengguna ,No se obtuvieron datos de identificación del usuario,لم يتم الحصول على بيانات هوية المستخدم,,,,
没有获取到用户信息,User information was not got,Tidak memperoleh informasi pengguna,No se ha obtenido información del usuario,لم يتم الحصول على معلومات المستخدم,,,,
结束认证,End authentication,,Fin de la acreditación,إنهاء المصادقة,,,,
恭喜你通过实名认证！,Congratulations you passing the real-name authentication!,Selamat anda telah melewati sertifikasi nama asli,¡Felicitaciones por su certificación de nombre real!,مبروك، لقد اجتزت مصادقة الاسم الحقيقي!,,,,
重新认证,Re-authentication,Sertifikasi ulang,Re-certificación,إعادة المصادقة,,,,
认证失败,Authentication failed,Sertifikasi gagal,Fallo de autentificación,المصادقة فشلت,,,,
复制成功,Successfully copied,Salin berhasil ,Éxito de la reproducción,تم النسخ بنجاح,,,,
填写邀请码,Fill in the invitation code,Maukkan kode undangan,Rellene el código de invitación,املأ رمز الدعوة,,,,
请输入邀请人的邀请码,Please enter the invite code of the inviter,Silahkan masukkan kode undangan,"Por favor, introduzca el código de invitación del invitado",الرجاء إدخال رمز دعوة الداعي,,,,
当前没有选择项目,No items currently selected,Saat ini tidak ada pilih program,No hay elementos seleccionados actualmente,لم يتم تختار أي عناصر حاليًا,,,,
请先选择项目,Please select the item first,Silahkan pilih program dl ,"Por favor, seleccione primero el artículo",الرجاء اختر العنصر أولا,,,,
到期时间:,Expire date:,,Tiempo de caducidad:,تاريخ انتهاء الصلاحية:,,,,
暂无搜索的群聊数据哦,No search data for group chats yet,,No hay datos de chat de grupo disponibles en este momento,لا توجد بيانات بحث عن الدردشات الجماعية حتى الآن,,,,
是否将%s移除黑名单列表？,Do you want remove %s from the blacklist?,Apakah mengelurkan %s dari daftar hitam,¿Quieres eliminar a %s de la lista negra?,هل تريد إزالة %s من القائمة السوداء؟,,,,
嘉宾信息,Guest information,Informasi tamu ,Información de invitados,معلومات الضيف,,,,
守护榜,Guardian rank,Peringkat penjaga,Lista de guardianes,ترتيب الحامي,,,,
踢出嘉宾团,Kick out the guest group,mengusir dari grup tamu,Echar al panel de invitados,طرد مجموعة الضيوف,,,,
确认将%s踢出嘉宾团？,Are you sure to kick %s from the guest group?,Yakin mengusir%s dari grup tamu ,"¿Confirmando que %s será expulsado del grupo de invitados?
",هل تتأكد من طرد %s  من مجموعة الضيوف؟,,,,
相亲记录,,,El registro de los partidos,,,,,
确定要添加 %s 为好友吗？,Are you sure add %s as a friend?,Yakin menambahkan%s sebagai sahabat?,¿Estás seguro de que quieres añadir %s como amigo?,هل تتأكد من إضافة %s كصديق؟,,,,
确定要拒绝 %s  的好友申请吗？,Are you sure reject the %s friend request?,Yakin menolak permintaan berteman%s,¿Está seguro de que quiere rechazar %s ¿solicitud de amistad?,هل تتأكد من رفض طلب الصداقة %s ؟,,,,
背景正在审核中\请耐心等待,The background is under review\Please wait patiently,Latar belakang sedang ditinjau\Mohon tunggu dengan sabar,"Los fondos están siendo revisados, por favor sea paciente",الخلفية في المراجعة \ الرجاء الانتظار بصبر,,,,
审核结果将会由官方客服通知您。,The result of the review will be notified to you by the official customer service.,Hasil review akan diberitahukan kepada anda oleh layanan pelanggan resmi.,El servicio oficial de atención al cliente le notificará el resultado de la revisión.,سيتم إخطارك بنتيجة المراجعة من قبل خدمة العملاء الرسمية.,,,,
温馨提示,Tips,Tips,Consejos cálidos,نصائح,,,,